id,image data,nlp data,num_data,revenue
6832,13082447,6303067.5,9288808,10000000
6833,16620464,6403114.5,4400101,10000000
6834,4573063.5,14371476,142146640,10000000
6835,6888890.5,10030234,260556.34,10000000
6836,16220497,11738225,76796430,10000000
6837,10149671,7447516,611895.1,10000000
6838,4441334,9260995,1393286.1,10000000
6839,12302454,13692838,3162450,10000000
6840,7546476,9912160,6444064.5,10000000
6841,19021618,9305960,3273941,10000000
6842,16208433,2771745.2,8076982,10000000
6843,12559085,7299646.5,33011486,10000000
6844,545744.9,12566961,6182766,10000000
6845,11362194,8096823,14048777,10000000
6846,1374807.1,274268.12,198564.39,10000000
6847,8775134,10499190,6375887.5,10000000
6848,9511771,2593124.2,5003064.5,10000000
6849,12412282,6220542,53208972,10000000
6850,13657738,6636199.5,246026300,10000000
6851,16462476,8993289,1935746.4,10000000
6852,3018525.8,3214585.2,4777580.5,10000000
6853,13527826,10747418,31965872,10000000
6854,22014562,1229119.9,12652365,10000000
6855,8657593,5068831.5,542264.75,10000000
6856,7147714,16707594,4868779,10000000
6857,1411842.2,9309349,3146793.2,10000000
6858,14142893,7467925.5,12522817,10000000
6859,14869859,8398955,3380356.5,10000000
6860,14507469,14975699,16587600,10000000
6861,7980105.5,2365530,11081788,10000000
6862,32904030,22734500,300090240,10000000
6863,3883845.8,1243990.2,949985.9,10000000
6864,14195047,2201111.5,460215.06,10000000
6865,12128212,10068809,95326410,10000000
6866,23057730,8137186.5,20314500,10000000
6867,25169228,25455108,587136400,10000000
6868,8427067,14698311,17773908,10000000
6869,723495.06,2648677.8,2459180.8,10000000
6870,7134399.5,13764838,56056876,10000000
6871,10873099,2488280.8,292174.56,10000000
6872,12548492,12653853,12908241,10000000
6873,30291620,9456263,26534010,10000000
6874,2685684.8,6791622,1247970.1,10000000
6875,14925248,18012238,25175868,10000000
6876,12963581,1164997.1,7884002.5,10000000
6877,1696976.4,15589257,5761756,10000000
6878,10421945,7556131.5,4867740.5,10000000
6879,7515142.5,6320430.5,1550981,10000000
6880,956289.8,3803002.2,739430.3,10000000
6881,13793530,21237106,122125610,10000000
6882,14421632,14570912,45229396,10000000
6883,6967093,12166941,10857877,10000000
6884,10869776,8562426,3706517,10000000
6885,8094647.5,7180379,1259194.9,10000000
6886,9823806,12792066,4575787.5,10000000
6887,1722380.4,15033495,126086680,10000000
6888,426979.94,2036169.5,2757543.5,10000000
6889,9931700,5331364.5,785206.6,10000000
6890,9310515,17288770,37048724,10000000
6891,18468620,14565541,67976380,10000000
6892,16225698,2995502.8,155132210,10000000
6893,10887651,6861182,5332973.5,10000000
6894,417275.78,4322494.5,335566.84,10000000
6895,7786462,4186352.2,6578074,10000000
6896,7294383,4433231,955725.3,10000000
6897,19071736,8864485,17386964,10000000
6898,3683636.2,8405434,3388606.8,10000000
6899,6468532,3983079,26163910,10000000
6900,13968779,11947799,51585108,10000000
6901,23688290,8489731,3153763.2,10000000
6902,13254195,13248385,8409492,10000000
6903,23107560,25132282,342669540,10000000
6904,2349748.5,9762603,7167499.5,10000000
6905,30915776,17339572,172034600,10000000
6906,9638886,10690611,11655191,10000000
6907,1563731.2,8835686,1883582.5,10000000
6908,10381872,8725195,6451326.5,10000000
6909,5869434.5,5626907,4248495.5,10000000
6910,12326653,9415788,9049883,10000000
6911,16890646,4246228,7358762.5,10000000
6912,19900788,20808930,381312300,10000000
6913,16534400,7759236.5,168757140,10000000
6914,466123,20311522,16372930,10000000
6915,20359076,9899572,2390130.2,10000000
6916,27005788,27171778,431248860,10000000
6917,10862778,6953316,37833420,10000000
6918,14746575,8406275,933433.5,10000000
6919,16863468,26823296,85380240,10000000
6920,14993606,20976162,231103600,10000000
6921,16064764,3626170.2,11538554,10000000
6922,11578866,22284838,6660272,10000000
6923,1772886.2,10157040,1022661.25,10000000
6924,4035150,494565.9,2166250,10000000
6925,5646176.5,16019255,3367450.8,10000000
6926,11332817,3379901.2,1530236.8,10000000
6927,17861376,16196216,9604452,10000000
6928,11961108,14658844,15592687,10000000
6929,8208193.5,12803487,172750800,10000000
6930,12703684,3083910,2953463.8,10000000
6931,15130500,9089838,5513275.5,10000000
6932,5510919.5,12883769,2870019.8,10000000
6933,4706796,13116157,68497970,10000000
6934,8342631,2565695.8,1303813.9,10000000
6935,1872869.2,12699170,4037979,10000000
6936,14942672,14264220,162210500,10000000
6937,663098.94,3974092,2555151,10000000
6938,7459443,13512866,2068354.6,10000000
6939,14523456,9263135,166348590,10000000
6940,7177851.5,9164927,91459850,10000000
6941,5985164,10187419,2864007.8,10000000
6942,5704694,10332547,1430591.5,10000000
6943,8749931,14909637,133494340,10000000
6944,1476073.5,6554660,5033931.5,10000000
6945,2282110.2,10664599,66446612,10000000
6946,6827005.5,5678984.5,1640366.1,10000000
6947,9747362,9989100,10021301,10000000
6948,3270742.8,10891582,93971840,10000000
6949,16553411,26490968,337304060,10000000
6950,187774.58,9575621,901880.3,10000000
6951,12646290,8806435,8370170.5,10000000
6952,10840745,14127554,11176587,10000000
6953,12659169,6554846.5,3489586,10000000
6954,6220705,14129695,23312282,10000000
6955,2071429.1,2231498.2,1341986.2,10000000
6956,14629242,2744896.8,2051194.5,10000000
6957,13385763,808200.9,506201.34,10000000
6958,16051116,8793719,1060413.9,10000000
6959,8884355,20707140,20153022,10000000
6960,4386696,515821.25,17540300,10000000
6961,16015009,14415460,178080830,10000000
6962,8756822,13288662,3125964.2,10000000
6963,16128261,14492741,65472544,10000000
6964,19113504,4523622.5,1088390.8,10000000
6965,13182743,10816172,18714996,10000000
6966,20883806,20605236,63581470,10000000
6967,21818816,7130876.5,2372829.8,10000000
6968,8435084,1232364.4,757414.75,10000000
6969,10766631,6261093.5,8132267.5,10000000
6970,15092521,17546304,67945000,10000000
6971,258936.84,8915685,850372.44,10000000
6972,10012451,16622382,38002010,10000000
6973,10534700,12632342,46895310,10000000
6974,17607232,13971632,7460160.5,10000000
6975,4428010.5,15020374,5299383.5,10000000
6976,9783106,18796488,783529.44,10000000
6977,2139912.5,6680732.5,3361560.2,10000000
6978,12749357,13761755,76022456,10000000
6979,9821901,12078610,13452561,10000000
6980,7322151.5,490088.25,2831236.2,10000000
6981,9755221,6454645,51095468,10000000
6982,21244504,14280436,1153426,10000000
6983,8516344,11334442,62276484,10000000
6984,4573134,21972914,292922100,10000000
6985,22085602,8524649,9347400,10000000
6986,3046486.2,4901138,1688899.8,10000000
6987,6909557,8081914,44255276,10000000
6988,13860910,5682835.5,507712.53,10000000
6989,14300587,19500892,233632140,10000000
6990,10655836,10397668,935994.8,10000000
6991,5024122,425705.44,5508156.5,10000000
6992,7080945.5,7749854.5,272126.47,10000000
6993,3705381.8,3716764.5,161570.11,10000000
6994,12977875,9619805,20498012,10000000
6995,14885932,11916576,46667970,10000000
6996,423322.7,6484237,274896.4,10000000
6997,9439856,7866178,2611821.2,10000000
6998,10711794,10442511,127129820,10000000
6999,746874.8,1608582.2,231310.45,10000000
7000,19207792,17531210,1245323.9,10000000
7001,5507571,4050083.5,5711580,10000000
7002,15177116,1443829.9,2778285,10000000
7003,3467933.2,11801218,8225676.5,10000000
7004,15152845,5304099,4464595.5,10000000
7005,7367050.5,9625722,141421.97,10000000
7006,18541824,16422009,11123845,10000000
7007,15370643,9324127,55185068,10000000
7008,9753683,10426133,8587328,10000000
7009,13753156,8638599,6549443,10000000
7010,15788380,6277969.5,4174179.5,10000000
7011,17102984,2837582.2,1515078.9,10000000
7012,8257283,7902094,925085,10000000
7013,1608918.5,3222901,946477.75,10000000
7014,7338393.5,17588006,136688290,10000000
7015,9026938,16345874,236940130,10000000
7016,4878947,7337789.5,5392386.5,10000000
7017,16511051,6352992.5,2209091.2,10000000
7018,12995781,16428188,87315944,10000000
7019,18449094,18444316,33880452,10000000
7020,16362258,9139040,12335864,10000000
7021,4197133,9895103,19312654,10000000
7022,10605772,23020644,56429710,10000000
7023,20615890,13756071,15613061,10000000
7024,3865104,2812825.5,2690397.2,10000000
7025,10808941,17099570,150594340,10000000
7026,3565289.2,18722194,60436070,10000000
7027,4130390.5,543018.75,2465500.8,10000000
7028,12225277,14291094,43753676,10000000
7029,14260740,5061359.5,6098062,10000000
7030,11996335,11360017,27399694,10000000
7031,6806795,12611002,6079307,10000000
7032,15661219,21737978,1429955.6,10000000
7033,12807447,20480192,22258248,10000000
7034,9683095,14413850,5867271.5,10000000
7035,7307525.5,10396285,3025501.2,10000000
7036,10445466,7765173.5,10856343,10000000
7037,2100835.5,8677802,3900889.8,10000000
7038,19245572,15224832,17915422,10000000
7039,16915932,11436838,6371392.5,10000000
7040,18223024,19058716,45646170,10000000
7041,12423648,19069476,47479824,10000000
7042,10175346,6524525.5,2706145.8,10000000
7043,8562856,9840362,7262461,10000000
7044,8806816,7487430,7878624,10000000
7045,13448250,12473479,97657460,10000000
7046,13176352,24808128,121290730,10000000
7047,15447779,6974090,6112839.5,10000000
7048,14292153,515518.7,33185836,10000000
7049,1344276.2,124188.93,221193.92,10000000
7050,9030598,22364514,5746455.5,10000000
7051,16572946,11806086,16686928,10000000
7052,1173225.4,5629879,2644296.2,10000000
7053,20596616,23434260,50298120,10000000
7054,10814083,13639168,61185484,10000000
7055,15192881,18947764,244838430,10000000
7056,12641156,10960179,1255142.2,10000000
7057,13387146,10777558,3444670.8,10000000
7058,12237355,21470152,3475952,10000000
7059,1961589.4,9908652,2849069,10000000
7060,2303272,8499599,5937833.5,10000000
7061,22091240,7192777.5,41708190,10000000
7062,8113878,5334018.5,1135672.6,10000000
7063,17329434,20074026,139245730,10000000
7064,9883138,5303927,18114992,10000000
7065,18173448,8663034,4339164.5,10000000
7066,4370272.5,7773737.5,890506.1,10000000
7067,12836630,19082434,58484228,10000000
7068,14446684,4980065.5,309082.56,10000000
7069,5546011,21537448,132340936,10000000
7070,6082849,16531162,215839660,10000000
7071,9434464,542815.6,63471.785,10000000
7072,7273387.5,17563978,9598225,10000000
7073,9439892,7985947,611004.8,10000000
7074,1748809.9,5233535.5,23201778,10000000
7075,6318157.5,10490441,62429440,10000000
7076,15349143,17597516,49280416,10000000
7077,10288666,13258820,38752744,10000000
7078,13543360,14192919,3725459.8,10000000
7079,15774472,11331161,4891031,10000000
7080,9298433,8568730,2976468,10000000
7081,5165383,8592676,441638.5,10000000
7082,14898855,414804.44,422762.2,10000000
7083,12706726,14124136,15202015,10000000
7084,4906217,11031142,2838370.2,10000000
7085,12708575,196770.08,149874.66,10000000
7086,6915951,16172148,113994456,10000000
7087,22567994,14668868,47998980,10000000
7088,14230232,7073591.5,1576351.6,10000000
7089,12180751,861210.5,1564652,10000000
7090,10054450,11332177,1540538.8,10000000
7091,16498553,19245142,118454480,10000000
7092,19546664,6852695.5,11635811,10000000
7093,14765170,8727768,7510112.5,10000000
7094,7935472,14395765,2078603.1,10000000
7095,750841.44,4849736.5,5005266,10000000
7096,13672943,20287646,184722220,10000000
7097,17038702,12010930,21901536,10000000
7098,17054684,11074412,77344940,10000000
7099,1251010.4,5298272.5,6444149,10000000
7100,5116477,1349455.1,127123730,10000000
7101,17668884,6151627.5,1758808.8,10000000
7102,233615.1,4472410.5,1067742.6,10000000
7103,1646175.2,13035435,5283998.5,10000000
7104,11955292,12819576,27116000,10000000
7105,11506539,4707060,7196072.5,10000000
7106,12287968,13524646,5018345.5,10000000
7107,14442063,7273751.5,1813352.1,10000000
7108,22787016,16827774,26259112,10000000
7109,3032205,1142222.8,246460.25,10000000
7110,744744.7,3373319.5,2783965,10000000
7111,22888878,11865489,129856960,10000000
7112,12041446,10012876,90417400,10000000
7113,5962240,173140.75,5468666,10000000
7114,10997158,17110362,9041677,10000000
7115,9705443,5621100.5,8405446,10000000
7116,921517.7,3420997.8,867050.9,10000000
7117,1439287.8,9777597,7666786,10000000
7118,17167508,20696444,51413708,10000000
7119,610085.5,1133254.1,311201.44,10000000
7120,2102810.5,12522016,5450175,10000000
7121,5616544.5,11830291,521567.75,10000000
7122,17482028,2294279.2,937601.8,10000000
7123,11297004,29625408,353308350,10000000
7124,16629761,6478211.5,28087532,10000000
7125,3488674.2,11872179,587145700,10000000
7126,10056393,11251280,40202680,10000000
7127,15607806,7483954.5,2630732.5,10000000
7128,7545932.5,16151154,5788920,10000000
7129,14243038,7320187,5741401.5,10000000
7130,19025424,697514.44,5319384,10000000
7131,17017778,17357470,17395176,10000000
7132,13364350,20429588,133485740,10000000
7133,11075654,17929392,14667860,10000000
7134,22365010,11176518,100946380,10000000
7135,16497767,9664384,57247308,10000000
7136,11371618,9220505,11856698,10000000
7137,5875602.5,7830672.5,3293844.5,10000000
7138,8596901,7009581.5,567189.06,10000000
7139,12278178,15093186,163767500,10000000
7140,10340151,3802381.5,1412529.4,10000000
7141,13999734,9400839,4126105.2,10000000
7142,11976406,13643908,35232900,10000000
7143,5216366.5,482650.22,323241,10000000
7144,13962707,8402545,7463436.5,10000000
7145,12355120,4288458,385616.03,10000000
7146,10685833,12323810,67443180,10000000
7147,12962991,8770931,71158770,10000000
7148,740784.7,14642019,4812594.5,10000000
7149,989625.3,1688138.1,551504.7,10000000
7150,13622347,10811573,1877555.6,10000000
7151,11429731,12072234,24441980,10000000
7152,11187473,16801462,2480655.2,10000000
7153,20587176,15247663,10682151,10000000
7154,9043324,24239550,130102780,10000000
7155,7079926.5,10918571,2615525.5,10000000
7156,22133758,18314448,53261468,10000000
7157,1551971.5,1283108.6,175090.94,10000000
7158,12668044,8739551,2583360,10000000
7159,4667215.5,7947917,2536038.5,10000000
7160,14848109,9660393,41130080,10000000
7161,13765708,17599878,264066400,10000000
7162,13663301,20257672,22609328,10000000
7163,10011553,4397022,4287971,10000000
7164,6656699.5,15530755,97144050,10000000
7165,7401507.5,1765544.6,6045470,10000000
7166,7410585.5,10829467,260565.9,10000000
7167,1659917.8,7531959.5,889236,10000000
7168,16043908,6776639.5,8420933,10000000
7169,3849198.5,12118660,3080157.5,10000000
7170,17274128,9602446,6792657,10000000
7171,4878174.5,2573280.8,2318521,10000000
7172,2017091.1,8420651,4578648.5,10000000
7173,12743593,3992354.2,977216.06,10000000
7174,12546244,6939052.5,458973.8,10000000
7175,4018480.8,8905236,5074453.5,10000000
7176,17649378,13672764,72566140,10000000
7177,8114876,10826732,13497771,10000000
7178,9753535,17253298,108538320,10000000
7179,4434230.5,6411441.5,974148.56,10000000
7180,12038030,606217.7,1684134.9,10000000
7181,9948896,12743336,58537960,10000000
7182,4050672,1411592.4,369315.97,10000000
7183,12328757,18855836,550831170,10000000
7184,9522719,13003504,4236218.5,10000000
7185,9941285,8218751.5,9165350,10000000
7186,16859714,9357968,15597986,10000000
7187,1730065.5,11183871,82946180,10000000
7188,8260974.5,12999893,12998784,10000000
7189,13120195,1023152.75,1303081.4,10000000
7190,16651882,974045.3,219752.28,10000000
7191,5070314,9463903,7983892.5,10000000
7192,16084824,20224484,16640876,10000000
7193,8071486.5,20141392,255655310,10000000
7194,6877300.5,16892548,11727861,10000000
7195,15870809,9893017,5507284,10000000
7196,10576470,18477268,5278494,10000000
7197,7991060.5,12334819,5570546,10000000
7198,14271383,5895992.5,11260717,10000000
7199,8503690,15037044,104073490,10000000
7200,2834698,603039.75,2633884.2,10000000
7201,6889998,6754765.5,16052108,10000000
7202,10845884,6593012.5,768132.7,10000000
7203,14362016,12744400,53839068,10000000
7204,9985090,20663790,206579980,10000000
7205,30310540,18802724,80989440,10000000
7206,17311730,21117146,283277700,10000000
7207,7343276,11414554,3322852,10000000
7208,9852040,2798632.2,8226282,10000000
7209,7663697,7530152,2099251.5,10000000
7210,1262389.1,2892241.2,1157792.1,10000000
7211,11534472,16267234,77379336,10000000
7212,1348818,17132364,33659680,10000000
7213,3788494.2,20071368,186461310,10000000
7214,18324284,21771934,84093880,10000000
7215,12797996,19546450,106359200,10000000
7216,7855070.5,5123733.5,654415.2,10000000
